timestamp,source,action,details
1777894131.631387,USB_RELAY,on,relay=3;response=relay on
1777894131.6440983,USB_RELAY,off,relay=3;response=3  >relay
1777894134.6458085,USB_RELAY,on,relay=3;response=off 3  >
1777894134.657696,USB_RELAY,off,relay=3;response=relay on
1777894137.6585813,USB_RELAY,on,relay=3;response=3  >relay
1777894137.671224,USB_RELAY,off,relay=3;response=off 3  >
1777894140.6751897,USB_RELAY,on,relay=3;response=relay on
1777894140.6880848,USB_RELAY,off,relay=3;response=3  >relay
1777894143.6975741,USB_RELAY,on,relay=3;response=off 3  >
1777894143.70853,USB_RELAY,off,relay=3;response=relay on
1777894146.7132664,USB_RELAY,on,relay=3;response=3  >relay
1777894146.7252142,USB_RELAY,off,relay=3;response=off 3  >
1777894149.7287767,USB_RELAY,on,relay=3;response=relay on
1777894149.7394102,USB_RELAY,off,relay=3;response=3  >relay
1777894152.7408302,USB_RELAY,on,relay=3;response=off 3  >
1777894152.7535298,USB_RELAY,off,relay=3;response=relay on
1777894155.7590055,USB_RELAY,on,relay=3;response=3  >relay
1777894155.7697716,USB_RELAY,off,relay=3;response=off 3  >
1777894158.7714963,USB_RELAY,on,relay=3;response=relay on
1777894158.784612,USB_RELAY,off,relay=3;response=3  >relay
1777894161.7880378,USB_RELAY,on,relay=3;response=off 3  >
1777894161.8006556,USB_RELAY,off,relay=3;response=relay on
1777894164.8030133,USB_RELAY,on,relay=3;response=3  >relay
1777894164.8140306,USB_RELAY,off,relay=3;response=off 3  >
1777894167.8172464,USB_RELAY,on,relay=3;response=relay on
1777894167.8282313,USB_RELAY,off,relay=3;response=3  >relay
1777894170.8318336,USB_RELAY,on,relay=3;response=off 3  >
1777894170.8439686,USB_RELAY,off,relay=3;response=relay on
1777894173.8449051,USB_RELAY,on,relay=3;response=3  >relay
1777894173.857869,USB_RELAY,off,relay=3;response=off 3  >
1777894176.8617141,USB_RELAY,on,relay=3;response=relay on
1777894176.872646,USB_RELAY,off,relay=3;response=3  >relay
1777894179.8741708,USB_RELAY,on,relay=3;response=off 3  >
1777894179.8873136,USB_RELAY,off,relay=3;response=relay on
1777894182.8902783,USB_RELAY,on,relay=3;response=3  >relay
1777894182.9023728,USB_RELAY,off,relay=3;response=off 3  >
1777894185.9066052,USB_RELAY,on,relay=3;response=relay on
1777894185.9182453,USB_RELAY,off,relay=3;response=3  >relay
1777894189.084382,STM_PIN,high,pin=7
1777894189.0856304,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1777894318.6667387,STM_PIN,low,pin=7
1777894318.6667387,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1777894318.725657,USB_RELAY,on,relay=3;response=off 3  >
1777894318.7368145,USB_RELAY,off,relay=3;response=relay on
1777894324.8160048,STM_PIN,high,pin=6
1777894324.8170261,POLARITY,heat,pin=6
1777894324.8659763,STM_PIN,high,pin=7
1777894324.8659763,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1777894384.5576274,STM_PIN,low,pin=7
1777894384.5576274,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1777894384.6208677,USB_RELAY,on,relay=3;response=3  >relay
1777894389.6216536,USB_RELAY,off,relay=3;response=off 3  >
1777894395.6400306,STM_PIN,low,pin=6
1777894395.6400306,POLARITY,cool,pin=6
1777894395.757329,STM_PIN,high,pin=7
1777894395.757329,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1777894400.9128656,STM_PIN,low,pin=7
1777894400.9128656,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1777894401.0795918,STM_PIN,high,pin=7
1777894401.0795918,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1777894674.6611094,STM_PIN,low,pin=7
1777894674.6611094,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1777894674.7159183,USB_RELAY,on,relay=3;response=relay on
1777894679.7204869,USB_RELAY,off,relay=3;response=3  >relay
