1778073024.699858,6.379900E+01,BAR
1778073024.790721,6.380000E+01,BAR
1778073024.889418,6.380000E+01,BAR
1778073024.9821918,6.380000E+01,BAR
1778073025.0662944,6.380000E+01,BAR
1778073025.1756518,6.379900E+01,BAR
1778073025.2590663,6.379900E+01,BAR
1778073025.3527162,6.379900E+01,BAR
1778073025.4503775,6.379900E+01,BAR
1778073025.5416422,6.379800E+01,BAR
1778073025.6435022,6.379800E+01,BAR
1778073025.7414594,6.379800E+01,BAR
1778073025.8165724,6.379800E+01,BAR
1778073025.9315429,6.379900E+01,BAR
1778073026.008456,6.379900E+01,BAR
1778073026.1083443,6.379900E+01,BAR
1778073026.204031,6.379900E+01,BAR
1778073026.3001194,6.379900E+01,BAR
1778073026.394166,6.379900E+01,BAR
1778073026.4905672,6.379900E+01,BAR
1778073026.6177506,6.379900E+01,BAR
1778073026.7311537,6.379900E+01,BAR
1778073026.807331,6.379900E+01,BAR
1778073026.90724,6.379900E+01,BAR
1778073026.9839664,6.379900E+01,BAR
1778073027.097028,6.379700E+01,BAR
1778073027.1904867,6.379700E+01,BAR
1778073027.2726603,6.379700E+01,BAR
1778073027.367689,6.379700E+01,BAR
1778073027.4834433,6.379700E+01,BAR
1778073027.5625737,6.379700E+01,BAR
1778073027.6597836,6.379700E+01,BAR
1778073027.7528822,6.379700E+01,BAR
1778073027.849394,6.379500E+01,BAR
1778073027.9472835,6.379500E+01,BAR
1778073028.0429387,6.379500E+01,BAR
1778073028.1227686,6.379500E+01,BAR
1778073028.2345402,6.379100E+01,BAR
1778073028.3161466,6.379100E+01,BAR
1778073028.4101787,6.379100E+01,BAR
1778073028.5072513,6.379100E+01,BAR
1778073028.5958202,6.379100E+01,BAR
1778073028.699278,6.379100E+01,BAR
1778073028.7953017,6.379100E+01,BAR
1778073028.8740058,6.379100E+01,BAR
1778073028.9870143,6.379000E+01,BAR
1778073029.066563,6.379000E+01,BAR
1778073029.1631093,6.379000E+01,BAR
1778073029.2591653,6.379000E+01,BAR
1778073029.3543313,6.379000E+01,BAR
1778073029.4489958,6.379000E+01,BAR
1778073029.5412316,6.379000E+01,BAR
1778073029.6279526,6.379000E+01,BAR
1778073029.72654,6.379000E+01,BAR
1778073029.8082936,6.379000E+01,BAR
1778073029.9045248,6.379000E+01,BAR
1778073030.0030317,6.379000E+01,BAR
1778073030.1019273,6.379000E+01,BAR
1778073030.1996825,6.379000E+01,BAR
1778073030.2992237,6.379000E+01,BAR
1778073030.377533,6.379000E+01,BAR
1778073030.4912834,6.379000E+01,BAR
1778073030.5712616,6.379000E+01,BAR
1778073030.6673913,6.379000E+01,BAR
1778073030.7630985,6.379000E+01,BAR
1778073030.859081,6.379000E+01,BAR
1778073030.9533324,6.379000E+01,BAR
1778073031.04972,6.379000E+01,BAR
1778073031.1299086,6.379000E+01,BAR
1778073031.2412372,6.378900E+01,BAR
1778073031.3186028,6.378900E+01,BAR
1778073031.415672,6.378900E+01,BAR
1778073031.5113833,6.378900E+01,BAR
1778073031.607782,6.379100E+01,BAR
1778073031.704468,6.379100E+01,BAR
1778073031.8028765,6.379100E+01,BAR
1778073031.882874,6.379100E+01,BAR
1778073031.9947531,6.379300E+01,BAR
1778073032.0750256,6.379300E+01,BAR
1778073032.1700895,6.379300E+01,BAR
1778073032.2624252,6.379300E+01,BAR
1778073032.3658855,6.379400E+01,BAR
1778073032.4524705,6.379400E+01,BAR
1778073032.546801,6.379400E+01,BAR
1778073032.6294043,6.379400E+01,BAR
1778073032.7445838,6.379400E+01,BAR
1778073032.8264842,6.379400E+01,BAR
1778073032.9226642,6.379400E+01,BAR
1778073033.0186143,6.379400E+01,BAR
1778073033.130344,6.379500E+01,BAR
1778073033.2113085,6.379500E+01,BAR
1778073033.2944787,6.379500E+01,BAR
1778073033.3838198,6.379500E+01,BAR
1778073033.4921546,6.379400E+01,BAR
1778073033.590633,6.379400E+01,BAR
1778073033.673944,6.379400E+01,BAR
1778073033.7655816,6.379400E+01,BAR
1778073033.881586,6.379400E+01,BAR
1778073033.9616544,6.379400E+01,BAR
1778073034.058549,6.379400E+01,BAR
1778073034.1325972,6.379400E+01,BAR
1778073034.2497387,6.379400E+01,BAR
1778073034.3455243,6.379400E+01,BAR
1778073034.42555,6.379400E+01,BAR
1778073034.5200331,6.379400E+01,BAR
1778073034.6330345,6.379500E+01,BAR
1778073034.7120984,6.379500E+01,BAR
1778073034.8094652,6.379500E+01,BAR
1778073034.8861856,6.379500E+01,BAR
1778073034.9994183,6.379600E+01,BAR
1778073035.0930734,6.379600E+01,BAR
1778073035.1753602,6.379600E+01,BAR
1778073035.2735574,6.379600E+01,BAR
1778073035.3827069,6.379600E+01,BAR
1778073035.4652107,6.379600E+01,BAR
1778073035.561045,6.379600E+01,BAR
1778073035.6347377,6.379600E+01,BAR
1778073035.7520454,6.379700E+01,BAR
1778073035.8494368,6.379700E+01,BAR
1778073035.9245424,6.379700E+01,BAR
1778073036.0269854,6.379700E+01,BAR
1778073036.1257946,6.379500E+01,BAR
1778073036.2169724,6.379500E+01,BAR
1778073036.3080468,6.379500E+01,BAR
1778073036.4002018,6.379500E+01,BAR
1778073036.5012536,6.379300E+01,BAR
1778073036.5910857,6.379300E+01,BAR
1778073036.6949031,6.379300E+01,BAR
1778073036.7758617,6.379300E+01,BAR
1778073036.8843753,6.379300E+01,BAR
1778073036.9688294,6.379300E+01,BAR
1778073037.0636613,6.379300E+01,BAR
1778073037.1455116,6.379300E+01,BAR
1778073037.2587597,6.379100E+01,BAR
1778073037.3495746,6.379100E+01,BAR
1778073037.4317605,6.379100E+01,BAR
1778073037.5288427,6.379100E+01,BAR
1778073037.6411502,6.379100E+01,BAR
1778073037.717029,6.379100E+01,BAR
1778073037.8172867,6.379100E+01,BAR
1778073037.9079127,6.379100E+01,BAR
1778073038.0090837,6.379100E+01,BAR
1778073038.1008978,6.379100E+01,BAR
1778073038.1997137,6.379100E+01,BAR
1778073038.2805986,6.379100E+01,BAR
1778073038.3922167,6.379100E+01,BAR
1778073038.4728222,6.379100E+01,BAR
1778073038.5675578,6.379100E+01,BAR
1778073038.6637428,6.379100E+01,BAR
1778073038.7616029,6.378900E+01,BAR
1778073038.8571417,6.378900E+01,BAR
1778073038.9510894,6.378900E+01,BAR
1778073039.0323749,6.378900E+01,BAR
1778073039.1423416,6.378800E+01,BAR
1778073039.2216644,6.378800E+01,BAR
1778073039.3205774,6.378800E+01,BAR
1778073039.4177454,6.378800E+01,BAR
1778073039.5117984,6.378800E+01,BAR
1778073039.6080027,6.378800E+01,BAR
1778073039.6965399,6.378800E+01,BAR
1778073039.7836475,6.378800E+01,BAR
1778073039.895745,6.379200E+01,BAR
1778073039.9750388,6.379200E+01,BAR
1778073040.06916,6.379200E+01,BAR
1778073040.1681156,6.379200E+01,BAR
1778073040.2639062,6.379200E+01,BAR
1778073040.35335,6.379200E+01,BAR
1778073040.4499068,6.379200E+01,BAR
1778073040.5332346,6.379200E+01,BAR
1778073040.6486604,6.379300E+01,BAR
1778073040.7274284,6.379300E+01,BAR
1778073040.8194652,6.379300E+01,BAR
1778073040.91953,6.379300E+01,BAR
1778073041.0083108,6.379300E+01,BAR
1778073041.1078491,6.379300E+01,BAR
1778073041.2073534,6.379300E+01,BAR
1778073041.288088,6.379300E+01,BAR
1778073041.4007618,6.379300E+01,BAR
1778073041.4780588,6.379300E+01,BAR
1778073041.5655756,6.379300E+01,BAR
1778073041.672899,6.379300E+01,BAR
1778073041.7686498,6.379300E+01,BAR
1778073041.8642335,6.379300E+01,BAR
1778073041.9583828,6.379300E+01,BAR
1778073042.033917,6.379300E+01,BAR
1778073042.1475298,6.379300E+01,BAR
1778073042.225434,6.379300E+01,BAR
1778073042.3242095,6.379300E+01,BAR
1778073042.4189606,6.379300E+01,BAR
1778073042.5188277,6.379300E+01,BAR
1778073042.6163538,6.379300E+01,BAR
1778073042.7121994,6.379300E+01,BAR
1778073042.7916756,6.379300E+01,BAR
1778073042.9039319,6.379500E+01,BAR
1778073042.9836934,6.379500E+01,BAR
1778073043.076019,6.379500E+01,BAR
1778073043.174428,6.379500E+01,BAR
1778073043.2706897,6.379300E+01,BAR
1778073043.3658485,6.379300E+01,BAR
1778073043.4590364,6.379300E+01,BAR
1778073043.5443265,6.379300E+01,BAR
1778073043.652962,6.379100E+01,BAR
1778073043.735622,6.379100E+01,BAR
1778073043.8300123,6.379100E+01,BAR
1778073043.9266984,6.379100E+01,BAR
1778073044.0241568,6.379100E+01,BAR
1778073044.1196997,6.379100E+01,BAR
1778073044.2153866,6.379100E+01,BAR
1778073044.2921164,6.379100E+01,BAR
1778073044.4049563,6.378900E+01,BAR
1778073044.484172,6.378900E+01,BAR
1778073044.5832713,6.378900E+01,BAR
1778073044.675037,6.378900E+01,BAR
1778073044.7919493,6.378900E+01,BAR
1778073044.8593903,6.378900E+01,BAR
1778073044.9668791,6.378900E+01,BAR
1778073045.0469358,6.378900E+01,BAR
1778073045.1514955,6.378900E+01,BAR
1778073045.2307734,6.378900E+01,BAR
1778073045.333387,6.378900E+01,BAR
1778073045.4305406,6.378900E+01,BAR
1778073045.545985,6.378800E+01,BAR
1778073045.62279,6.378800E+01,BAR
1778073045.717608,6.378800E+01,BAR
1778073045.791679,6.378800E+01,BAR
1778073045.909367,6.378600E+01,BAR
1778073046.0007517,6.378600E+01,BAR
1778073046.0838797,6.378600E+01,BAR
1778073046.1833699,6.378600E+01,BAR
1778073046.2916212,6.378400E+01,BAR
1778073046.3749723,6.378400E+01,BAR
1778073046.4690018,6.378400E+01,BAR
1778073046.5510871,6.378400E+01,BAR
1778073046.6632407,6.378400E+01,BAR
1778073046.7584503,6.378400E+01,BAR
1778073046.8364103,6.378400E+01,BAR
1778073046.934687,6.378400E+01,BAR
1778073047.041357,6.378400E+01,BAR
1778073047.1251245,6.378400E+01,BAR
1778073047.2207038,6.378400E+01,BAR
1778073047.3015769,6.378400E+01,BAR
1778073047.414966,6.378300E+01,BAR
1778073047.5107467,6.378300E+01,BAR
1778073047.5875533,6.378300E+01,BAR
1778073047.6845126,6.378300E+01,BAR
1778073047.791752,6.378400E+01,BAR
1778073047.8749485,6.378400E+01,BAR
1778073047.9751432,6.378400E+01,BAR
1778073048.0533159,6.378400E+01,BAR
1778073048.1667147,6.378500E+01,BAR
1778073048.2585008,6.378500E+01,BAR
1778073048.3410058,6.378500E+01,BAR
1778073048.4353867,6.378500E+01,BAR
1778073048.5512736,6.378600E+01,BAR
1778073048.6252353,6.378600E+01,BAR
1778073048.7264378,6.378600E+01,BAR
1778073048.8196719,6.378600E+01,BAR
1778073048.9177513,6.378600E+01,BAR
1778073049.0085733,6.378600E+01,BAR
1778073049.1100183,6.378600E+01,BAR
1778073049.1902294,6.378600E+01,BAR
1778073049.3096216,6.378800E+01,BAR
1778073049.4252174,6.378800E+01,BAR
1778073049.5252666,6.378800E+01,BAR
1778073049.6182418,6.378900E+01,BAR
1778073049.7179005,6.378900E+01,BAR
1778073049.8097508,6.378900E+01,BAR
1778073049.8935857,6.378900E+01,BAR
1778073050.0027785,6.378900E+01,BAR
1778073050.083224,6.378900E+01,BAR
1778073050.1806152,6.378900E+01,BAR
1778073050.2769415,6.378900E+01,BAR
1778073050.367256,6.378800E+01,BAR
1778073050.469127,6.378800E+01,BAR
1778073050.5644886,6.378800E+01,BAR
1778073050.6457548,6.378800E+01,BAR
1778073050.7510622,6.378700E+01,BAR
1778073050.8382185,6.378700E+01,BAR
1778073050.9345865,6.378700E+01,BAR
1778073051.030238,6.378700E+01,BAR
1778073051.1418724,6.378700E+01,BAR
1778073051.219179,6.378700E+01,BAR
1778073051.3094518,6.378700E+01,BAR
1778073051.3961918,6.378700E+01,BAR
1778073051.5097287,6.378600E+01,BAR
1778073051.5903792,6.378600E+01,BAR
1778073051.6865926,6.378600E+01,BAR
1778073051.7824366,6.378600E+01,BAR
1778073051.8920815,6.378700E+01,BAR
1778073051.9735572,6.378700E+01,BAR
1778073052.0671446,6.378700E+01,BAR
1778073052.1437056,6.378700E+01,BAR
1778073052.262374,6.378400E+01,BAR
1778073052.3579657,6.378400E+01,BAR
1778073052.4317036,6.378400E+01,BAR
1778073052.5286777,6.378400E+01,BAR
1778073052.6417122,6.378400E+01,BAR
1778073052.7660894,6.378400E+01,BAR
1778073052.8640027,6.378400E+01,BAR
1778073052.9498665,6.378400E+01,BAR
1778073053.0618398,6.378300E+01,BAR
1778073053.1330764,6.378300E+01,BAR
1778073053.2348783,6.378300E+01,BAR
1778073053.3289585,6.378300E+01,BAR
1778073053.4301317,6.378100E+01,BAR
1778073053.5241594,6.378100E+01,BAR
1778073053.6161804,6.378100E+01,BAR
1778073053.6970892,6.378100E+01,BAR
1778073053.813855,6.378300E+01,BAR
1778073053.8946564,6.378300E+01,BAR
1778073053.9843597,6.378300E+01,BAR
1778073054.0838273,6.378300E+01,BAR
1778073054.182171,6.378400E+01,BAR
1778073054.273663,6.378400E+01,BAR
1778073054.3726668,6.378400E+01,BAR
1778073054.4537315,6.378400E+01,BAR
1778073054.5593781,6.378500E+01,BAR
1778073054.6413183,6.378500E+01,BAR
1778073054.7385204,6.378500E+01,BAR
1778073054.8364959,6.378500E+01,BAR
1778073054.9341707,6.378500E+01,BAR
1778073055.0293798,6.378500E+01,BAR
1778073055.1260817,6.378500E+01,BAR
1778073055.202678,6.378500E+01,BAR
1778073055.3172743,6.378600E+01,BAR
1778073055.385953,6.378600E+01,BAR
1778073055.501281,6.378600E+01,BAR
1778073055.5742738,6.378600E+01,BAR
1778073055.6854582,6.378600E+01,BAR
1778073055.7792482,6.378600E+01,BAR
1778073055.8778296,6.378600E+01,BAR
1778073055.9504447,6.378600E+01,BAR
1778073056.0687795,6.378800E+01,BAR
1778073056.1490006,6.378800E+01,BAR
1778073056.2445364,6.378800E+01,BAR
1778073056.3405406,6.378800E+01,BAR
1778073056.4374115,6.378800E+01,BAR
1778073056.5334833,6.378800E+01,BAR
1778073056.6287496,6.378800E+01,BAR
1778073056.7094324,6.378800E+01,BAR
1778073056.8175972,6.378600E+01,BAR
1778073056.9013095,6.378600E+01,BAR
1778073056.9944804,6.378600E+01,BAR
1778073057.0910718,6.378600E+01,BAR
1778073057.2011173,6.378700E+01,BAR
1778073057.2847917,6.378700E+01,BAR
1778073057.3814054,6.378700E+01,BAR
1778073057.460002,6.378700E+01,BAR
1778073057.5680983,6.378600E+01,BAR
1778073057.6677573,6.378600E+01,BAR
1778073057.7479534,6.378600E+01,BAR
1778073057.8392322,6.378600E+01,BAR
1778073057.956927,6.378500E+01,BAR
1778073058.0367045,6.378500E+01,BAR
1778073058.131453,6.378500E+01,BAR
1778073058.213164,6.378500E+01,BAR
1778073058.3247287,6.378400E+01,BAR
1778073058.4194186,6.378400E+01,BAR
1778073058.5018532,6.378400E+01,BAR
1778073058.5843287,6.378400E+01,BAR
1778073058.7095802,6.378400E+01,BAR
1778073058.7842636,6.378400E+01,BAR
1778073058.8831983,6.378400E+01,BAR
1778073058.9650598,6.378400E+01,BAR
1778073059.0682378,6.378300E+01,BAR
1778073059.1719058,6.378300E+01,BAR
1778073059.2508585,6.378300E+01,BAR
1778073059.3424459,6.378300E+01,BAR
1778073059.4595573,6.378400E+01,BAR
1778073059.5330586,6.378400E+01,BAR
1778073059.633209,6.378400E+01,BAR
1778073059.711938,6.378400E+01,BAR
1778073059.82714,6.378300E+01,BAR
1778073059.9174976,6.378300E+01,BAR
1778073060.0173018,6.378300E+01,BAR
1778073060.1033165,6.378300E+01,BAR
1778073060.2041898,6.378300E+01,BAR
1778073060.2854548,6.378300E+01,BAR
1778073060.384143,6.378300E+01,BAR
1778073060.484269,6.378300E+01,BAR
1778073060.5780144,6.378500E+01,BAR
1778073060.676232,6.378500E+01,BAR
1778073060.7686522,6.378500E+01,BAR
1778073060.850778,6.378500E+01,BAR
1778073060.9594388,6.378600E+01,BAR
1778073061.0385427,6.378600E+01,BAR
1778073061.138674,6.378600E+01,BAR
1778073061.236137,6.378600E+01,BAR
1778073061.3334522,6.378700E+01,BAR
1778073061.42779,6.378700E+01,BAR
1778073061.5242803,6.378700E+01,BAR
1778073061.6034868,6.378700E+01,BAR
1778073061.7127068,6.378600E+01,BAR
1778073061.7960377,6.378600E+01,BAR
1778073061.8846471,6.378600E+01,BAR
1778073061.9741564,6.378600E+01,BAR
1778073062.0723894,6.378500E+01,BAR
1778073062.177668,6.378500E+01,BAR
1778073062.2761004,6.378500E+01,BAR
1778073062.352527,6.378500E+01,BAR
1778073062.469415,6.378500E+01,BAR
1778073062.5486,6.378500E+01,BAR
1778073062.6442435,6.378500E+01,BAR
1778073062.7343423,6.378500E+01,BAR
1778073062.8356152,6.378200E+01,BAR
1778073062.9170716,6.378200E+01,BAR
1778073063.013145,6.378200E+01,BAR
1778073063.1031432,6.378200E+01,BAR
1778073063.218038,6.377900E+01,BAR
1778073063.293642,6.377900E+01,BAR
1778073063.3908198,6.377900E+01,BAR
1778073063.4837804,6.377900E+01,BAR
1778073063.5876825,6.378000E+01,BAR
1778073063.6764278,6.378000E+01,BAR
1778073063.7763898,6.378000E+01,BAR
1778073063.86018,6.378000E+01,BAR
1778073063.9680104,6.378000E+01,BAR
1778073064.0523546,6.378000E+01,BAR
1778073064.1482956,6.378000E+01,BAR
1778073064.2430463,6.378000E+01,BAR
1778073064.339271,6.377900E+01,BAR
1778073064.4356823,6.377900E+01,BAR
1778073064.5301757,6.377900E+01,BAR
1778073064.6062417,6.377900E+01,BAR
1778073064.7181463,6.377800E+01,BAR
1778073064.8036423,6.377800E+01,BAR
1778073064.8977473,6.377800E+01,BAR
1778073064.9929774,6.377800E+01,BAR
1778073065.105651,6.377700E+01,BAR
1778073065.1848137,6.377700E+01,BAR
1778073065.282916,6.377700E+01,BAR
1778073065.363863,6.377700E+01,BAR
1778073065.4758477,6.377500E+01,BAR
