FLUKE_time,BAR,V,V_time,T2,T2_time,T3,T3_time,T4,T4_time
,,0.003548741340637207,2789.360815048218,29.71091227697507,2789.359721183777,20.0050637870415,2789.3715155124664,27.988307978156634,2789.359614610672
,,0.0035480260848999023,2789.5273826122284,29.795360822804096,2789.5245838165283,20.241478061286113,2789.523802280426,27.92002269200235,2789.522995710373
,,0.0035490989685058594,2789.6919870376587,29.483244220975124,2789.6916217803955,20.150212317640484,2789.6943731307983,27.91380941541755,2789.691010951996
,,0.0035494565963745117,2789.858673810959,29.580181276793127,2789.849555015564,20.23466526687627,2789.8567140102386,27.82214954894253,2789.8535323143005
,,0.003549337387084961,2790.0209968090057,29.675951696502334,2790.018483400345,20.29021142727589,2790.017760515213,27.894923586241923,2790.013742685318
,,0.003548264503479004,2790.1798474788666,29.46921166128426,2790.183343887329,20.315253533511296,2790.1870381832123,27.77662813367577,2790.1874997615814
,,0.0035490989685058594,2790.350422859192,29.44176217553128,2790.3536376953125,19.978366962147447,2790.3535661697388,27.819688916044708,2790.353844642639
,,0.0035517215728759766,2790.519502878189,29.775910385337315,2790.5168120861053,19.79094283138958,2790.5201206207275,27.79594390170182,2790.5151698589325
,,0.003549814224243164,2790.6863946914673,29.72734633827768,2790.6740579605103,19.803891574513298,2790.680042028427,27.828362655074027,2790.6837768554688
,,0.0035490989685058594,2790.852849006653,29.511247970292647,2790.8510904312134,19.976341694460558,2790.8446593284607,27.675068400665392,2790.848400115967
,,0.0035494565963745117,2791.016981601715,29.16131029135024,2791.017037630081,19.82893004444595,2791.0183358192444,27.841465580137758,2791.0166029930115
,,0.003550291061401367,2791.1837573051453,29.618649142319047,2791.1817667484283,19.80002535686918,2791.1835839748383,27.89030980055164,2791.1808919906616
,,0.0035485029220581055,2791.351991891861,29.36852362032614,2791.338389635086,19.933627243114103,2791.3473031520844,27.90082924122229,2791.3472743034363
,,0.0035505294799804688,2791.514860391617,29.552053853986525,2791.5127878189087,19.869004259650815,2791.5148940086365,27.63219401910389,2791.511034011841
,,0.003549933433532715,2791.673763990402,29.289255464649976,2791.6722087860107,19.70441460075917,2791.67365527153,27.591165534946658,2791.6715426445007
,,0.003548860549926758,2791.8386781215668,29.29522512825403,2791.8371834754944,19.613163491434502,2791.8433957099915,27.565699832651877,2791.843262195587
,,0.0035501718521118164,2792.0085690021515,29.11349365653113,2792.010087251663,19.634457240091173,2792.0108292102814,27.808985184026742,2791.996427297592
,,0.0035521984100341797,2792.164060354233,29.189434423334816,2792.174817085266,19.823959156846325,2792.1764237880707,27.822395612332116,2792.1756916046143
,,0.003549814224243164,2792.3419885635376,29.118847608633864,2792.3406853675842,19.57720375061727,2792.342279434204,27.37588189617369,2792.33967089653
,,0.003548741340637207,2792.504477739334,29.40397334227983,2792.506719827652,19.690238912261798,2792.49706697464,27.51255464432399,2792.502058982849
,,0.003549933433532715,2792.6750185489655,29.082416287959855,2792.6689751148224,19.49381054742413,2792.6692650318146,27.39353463251994,2792.668680667877
,,0.0035506486892700195,2792.8397669792175,29.008939461666795,2792.8387789726257,19.587328894562763,2792.8369908332825,27.408112049560465,2792.8297095298767
,,0.003549337387084961,2793.0013613700867,29.011154819730457,2793.002865552902,19.14853937122724,2793.004678964615,27.630225624550405,2793.003242969513
,,0.0035505294799804688,2793.16819691658,28.9832783378532,2793.1669313907623,19.290889622942522,2793.1642842292786,27.318680290158618,2793.167939901352
,,0.003549933433532715,2793.3251733779907,29.15170998541764,2793.333418607712,19.281010810999334,2793.328761100769,27.586121588160747,2793.333878517151
,,0.0035501718521118164,2793.49076795578,28.942910158411472,2793.49951004982,19.707544306305234,2793.502257347107,27.439481390501772,2793.4999010562897
,,0.0035505294799804688,2793.667223215103,28.885743251185453,2793.666433095932,19.227812989172357,2793.666118621826,27.346050828930842,2793.6658549308777
,,0.0035513639450073242,2793.8340106010437,29.06253923156898,2793.833095550537,19.40293334283996,2793.832098007202,27.57049770375267,2793.831601858139
,,0.0035513639450073242,2793.9922490119934,29.101124213803185,2793.9965171813965,19.3442111668293,2793.999060153961,27.642405084458833,2793.9949712753296
,,0.0035495758056640625,2794.159296989441,29.02204701824907,2794.162316083908,19.13534773606677,2794.1659150123596,27.54281777294547,2794.1614995002747
,,0.003549814224243164,2794.3276653289795,28.957432800923787,2794.3300070762634,19.071844544925952,2794.3295617103577,27.47755555483957,2794.3288486003876
,,0.0035516023635864258,2794.4851734638214,28.82045479401078,2794.483488559723,19.02355838304938,2794.4923515319824,27.38154060289567,2794.4929621219635
,,0.0035505294799804688,2794.661740541458,28.38328269220913,2794.6612157821655,19.189709878282127,2794.6608097553253,27.522088730475204,2794.660031080246
,,0.0035513639450073242,2794.8186690807343,28.72790859268695,2794.826076745987,18.938951907199186,2794.8266134262085,27.268245277779144,2794.825959920883
